,time,code,open,high,low,close,volume,amount,open_interest
25,2020/2/13 15:00,sse.000852,5758.9153,5782.5655,5690.0052,5707.5326,221916197,2.3465E+11,
26,2020/2/14 15:00,sse.000852,5696.1042,5783.6377,5677.7851,5727.8291,199679955,2.13876E+11,
27,2020/2/17 15:00,sse.000852,5766.5457,5936.4827,5766.5457,5936.4827,228914794,2.42895E+11,
28,2020/2/18 15:00,sse.000852,5948.6491,6072.1933,5940.6211,6072.1933,254099391,2.75801E+11,
29,2020/2/19 15:00,sse.000852,6058.6942,6113.8677,6018.0505,6018.0505,259320330,2.89045E+11,
30,2020/2/20 15:00,sse.000852,6032.3978,6135.3506,5979.0539,6134.388,248953942,2.71786E+11,
31,2020/2/21 15:00,sse.000852,6141.7923,6278.4817,6136.0843,6243.4783,277767258,3.10674E+11,
32,2020/2/24 15:00,sse.000852,6254.3208,6399.2959,6236.0866,6380.4145,298299514,3.43773E+11,
33,2020/2/25 15:00,sse.000852,6233.5245,6420.3462,6096.1462,6407.1434,348239766,3.95394E+11,
34,2020/2/26 15:00,sse.000852,6315.331,6388.0632,6200.2552,6221.835,327093035,3.4812E+11,
35,2020/2/27 15:00,sse.000852,6254.3937,6321.116,6135.9539,6232.089,268029216,2.82371E+11,
36,2020/2/28 15:00,sse.000852,5999.2136,6091.6936,5870.9092,5870.9664,284615928,2.87563E+11,
37,2020/3/2 15:00,sse.000852,5946.8329,6143.7279,5931.04,6113.4111,245865457,2.5346E+11,
38,2020/3/3 15:00,sse.000852,6225.9628,6322.2748,6132.7096,6195.8915,294093196,3.07524E+11,
39,2020/3/4 15:00,sse.000852,6146.7657,6231.64,6101.0522,6226.533,254454054,2.55394E+11,
40,2020/3/5 15:00,sse.000852,6312.4329,6327.5363,6248.9768,6315.8349,296079776,2.91549E+11,
41,2020/3/6 15:00,sse.000852,6236.2564,6344.0774,6225.7049,6296.7385,266263128,2.54972E+11,
42,2020/3/9 15:00,sse.000852,6198.1974,6239.2541,6049.6211,6049.6211,287184490,2.82561E+11,
43,2020/3/10 15:00,sse.000852,5965.3638,6206.408,5902.3874,6206.408,285396200,2.81697E+11,
44,2020/3/11 15:00,sse.000852,6219.9277,6268.939,6122.9093,6122.9093,264576806,2.63523E+11,
45,2020/3/12 15:00,sse.000852,6026.0591,6071.6244,5938.9256,5999.6395,219646037,2.1304E+11,
46,2020/3/13 15:00,sse.000852,5681.5876,5999.7687,5681.5876,5945.4645,251191641,2.42886E+11,
47,2020/3/16 15:00,sse.000852,5999.5444,6007.2598,5638.3877,5657.7747,246604652,2.42636E+11,
48,2020/3/17 15:00,sse.000852,5707.4161,5756.2011,5436.5998,5642.9188,207157724,1.96894E+11,
49,2020/3/18 15:00,sse.000852,5702.1729,5804.3007,5556.1082,5556.1082,205114829,2.08458E+11,
50,2020/3/19 15:00,sse.000852,5552.5087,5641.0383,5453.0388,5617.1948,190815761,1.88377E+11,
51,2020/3/20 15:00,sse.000852,5676.9674,5688.9471,5574.6173,5670.471,172744000,1.74169E+11,
52,2020/3/23 15:00,sse.000852,5514.9258,5575.5314,5398.9506,5416.5708,170338393,1.64488E+11,
53,2020/3/24 15:00,sse.000852,5522.1784,5535.933,5344.4175,5517.2552,175452306,1.70352E+11,
54,2020/3/25 15:00,sse.000852,5632.408,5652.4337,5589.9557,5646.6252,182114811,1.73826E+11,
55,2020/3/26 15:00,sse.000852,5606.6345,5666.1258,5582.9295,5595.4333,165999234,1.56197E+11,
56,2020/3/27 15:00,sse.000852,5659.5895,5665.6227,5550.5353,5553.6122,154391842,1.48738E+11,
57,2020/3/30 15:00,sse.000852,5472.148,5472.148,5362.7971,5415.4107,159550463,1.52032E+11,
58,2020/3/31 15:00,sse.000852,5465.3722,5479.0211,5414.3061,5427.1324,141809524,1.34577E+11,
59,2020/4/1 15:00,sse.000852,5413.5463,5491.4688,5391.5446,5403.303,147263582,1.41779E+11,
60,2020/4/2 15:00,sse.000852,5376.6593,5538.604,5367.5651,5538.604,145938759,1.45762E+11,
61,2020/4/3 15:00,sse.000852,5525.7749,5558.379,5482.0559,5507.1187,140577689,1.42765E+11,
62,2020/4/7 15:00,sse.000852,5605.2711,5697.7599,5599.8157,5695.1689,178924142,1.76686E+11,
63,2020/4/8 15:00,sse.000852,5673.3431,5739.3005,5661.9543,5718.1282,183301367,1.76221E+11,
64,2020/4/9 15:00,sse.000852,5750.8866,5802.6505,5740.0305,5789.2646,182524761,1.71623E+11,
65,2020/4/10 15:00,sse.000852,5787.5438,5787.5438,5619.7035,5637.5316,191472398,1.82471E+11,
66,2020/4/13 15:00,sse.000852,5590.3193,5613.4121,5542.5724,5578.856,139328572,1.31715E+11,
67,2020/4/14 15:00,sse.000852,5605.9055,5692.0009,5599.908,5692.0009,142344159,1.4185E+11,
68,2020/4/15 15:00,sse.000852,5689.7349,5720.4227,5655.2217,5657.9482,164401927,1.63166E+11,
69,2020/4/16 15:00,sse.000852,5626.8448,5711.7164,5617.0537,5700.9604,156294197,1.5651E+11,
70,2020/4/17 15:00,sse.000852,5735.9013,5764.792,5702.0133,5710.0533,185552049,1.88355E+11,
71,2020/4/20 15:00,sse.000852,5722.7343,5803.4022,5714.317,5803.4021,163679968,1.66395E+11,
72,2020/4/21 15:00,sse.000852,5780.8581,5780.8581,5711.166,5773.0079,175001519,1.74278E+11,
73,2020/4/22 15:00,sse.000852,5721.5262,5826.5825,5710.8116,5826.5596,168439605,1.63031E+11,
74,2020/4/23 15:00,sse.000852,5841.4025,5846.3812,5789.1018,5789.4817,187886350,1.83378E+11,
75,2020/4/24 15:00,sse.000852,5782.2882,5784.1147,5654.2167,5675.5096,181572077,1.69234E+11,
76,2020/4/27 15:00,sse.000852,5675.565,5699.7744,5617.519,5645.6565,146874427,1.38599E+11,
77,2020/4/28 15:00,sse.000852,5641.2921,5644.351,5395.5725,5561.1976,183952128,1.69968E+11,
78,2020/4/29 15:00,sse.000852,5532.9972,5600.764,5524.8692,5547.6279,143724315,1.32054E+11,
79,2020/4/30 15:00,sse.000852,5572.5733,5695.2115,5572.5733,5678.1658,160186056,1.61686E+11,
80,2020/5/6 15:00,sse.000852,5636.8668,5802.4645,5632.0329,5802.4187,160515351,1.68545E+11,
81,2020/5/7 15:00,sse.000852,5809.5372,5837.3294,5787.6076,5795.872,162316275,1.6739E+11,
82,2020/5/8 15:00,sse.000852,5825.737,5885.9959,5822.8103,5862.7665,161392585,1.6595E+11,
83,2020/5/11 15:00,sse.000852,5892.5656,5902.1604,5813.6709,5851.8037,158065336,1.63333E+11,
84,2020/5/12 15:00,sse.000852,5847.7012,5869.5858,5780.0935,5869.5065,141835687,1.47147E+11,
85,2020/5/13 15:00,sse.000852,5849.4597,5923.2605,5835.3291,5917.0268,139578278,1.47515E+11,
86,2020/5/14 15:00,sse.000852,5889.1381,5915.6051,5861.7753,5863.2364,158974226,1.60866E+11,
87,2020/5/15 15:00,sse.000852,5886.7778,5924.7664,5859.9009,5889.9767,155187827,1.66475E+11,
88,2020/5/18 15:00,sse.000852,5905.9235,5916.7084,5841.7165,5860.0427,175785977,1.89759E+11,
89,2020/5/19 15:00,sse.000852,5896.1545,5936.6638,5886.9021,5936.5992,151779169,1.6701E+11,
90,2020/5/20 15:00,sse.000852,5928.4697,5928.4697,5844.5801,5865.8412,161717837,1.80295E+11,
91,2020/5/21 15:00,sse.000852,5878.7245,5883.7813,5780.1063,5791.6402,152293102,1.58337E+11,
92,2020/5/22 15:00,sse.000852,5782.6249,5782.6603,5643.396,5683.9962,143844880,1.45612E+11,
93,2020/5/25 15:00,sse.000852,5674.3018,5691.1406,5640.2793,5671.9722,115873608,1.20564E+11,
94,2020/5/26 15:00,sse.000852,5690.3988,5808.5486,5690.3988,5808.5486,125079483,1.32765E+11,
95,2020/5/27 15:00,sse.000852,5813.9847,5817.0612,5758.1812,5772.0836,145944599,1.50578E+11,
96,2020/5/28 15:00,sse.000852,5769.7869,5790.1813,5675.4945,5758.9271,149011880,1.49103E+11,
97,2020/5/29 15:00,sse.000852,5744.2338,5834.6205,5732.3789,5816.4003,146234702,1.50137E+11,
98,2020/6/1 15:00,sse.000852,5855.3308,5996.4154,5855.3308,5993.7853,182804490,1.88452E+11,
99,2020/6/2 15:00,sse.000852,6012.566,6021.2651,5978.7724,6002.8363,194954803,1.97788E+11,
100,2020/6/3 15:00,sse.000852,6010.4092,6043.1037,5987.5719,5994.6378,192954778,1.95244E+11,
101,2020/6/4 15:00,sse.000852,6004.4588,6016.1167,5973.2,6006.7648,172027794,1.68485E+11,
102,2020/6/5 15:00,sse.000852,6009.884,6028.9985,5970.1502,6015.3274,163123246,1.61509E+11,
103,2020/6/8 15:00,sse.000852,6039.2455,6049.8559,5993.1708,6001.4315,157469710,1.63815E+11,
104,2020/6/9 15:00,sse.000852,6005.8362,6042.3606,5979.2313,6042.3353,147305077,1.52026E+11,
105,2020/6/10 15:00,sse.000852,6033.4876,6049.6883,6007.9847,6049.322,145670199,1.51982E+11,
106,2020/6/11 15:00,sse.000852,6050.1206,6107.3369,5999.5125,6027.4085,161281051,1.72161E+11,
107,2020/6/12 15:00,sse.000852,5901.0702,6058.7736,5888.2281,6031.1709,158717942,1.67291E+11,
108,2020/6/15 15:00,sse.000852,6031.0934,6106.4507,6028.9364,6028.9556,169084773,1.89672E+11,
109,2020/6/16 15:00,sse.000852,6076.6046,6151.6855,6064.2569,6151.6855,160014620,1.80426E+11,
110,2020/6/17 15:00,sse.000852,6160.2024,6178.1413,6124.2179,6178.1413,173539704,1.93744E+11,
111,2020/6/18 15:00,sse.000852,6168.0509,6168.2353,6121.065,6149.2892,162112225,1.83029E+11,
112,2020/6/19 15:00,sse.000852,6147.8841,6198.0516,6140.5194,6187.1082,152205993,1.73462E+11,
113,2020/6/22 15:00,sse.000852,6204.4993,6246.0457,6204.4993,6228.0162,160944754,1.9281E+11,
114,2020/6/23 15:00,sse.000852,6229.6458,6245.152,6196.6871,6238.8971,152363808,1.81644E+11,
115,2020/6/24 15:00,sse.000852,6242.5593,6258.825,6210.9676,6227.5693,144540469,1.78739E+11,
116,2020/6/29 15:00,sse.000852,6214.8834,6233.269,6190.4126,6211.3813,143407567,1.7396E+11,
117,2020/6/30 15:00,sse.000852,6239.6101,6330.0879,6236.6385,6319.5558,144583784,1.81632E+11,
118,2020/7/1 15:00,sse.000852,6341.5421,6357.1034,6267.1355,6339.3685,176108739,2.13263E+11,
119,2020/7/2 15:00,sse.000852,6341.9516,6416.9552,6316.9587,6413.952,208171938,2.41364E+11,
120,2020/7/3 15:00,sse.000852,6424.0941,6479.2471,6397.5104,6478.3539,221048096,2.4994E+11,
121,2020/7/6 15:00,sse.000852,6516.9221,6732.6166,6516.9221,6725.9962,304890186,3.31902E+11,
122,2020/7/7 15:00,sse.000852,6784.8214,6917.5374,6711.3146,6817.865,331205124,3.74658E+11,
123,2020/7/8 15:00,sse.000852,6817.8308,6973.9967,6769.2077,6973.9967,303883025,3.5147E+11,
124,2020/7/9 15:00,sse.000852,6976.7175,7187.7591,6972.0035,7182.1769,344438868,4.06143E+11,
125,2020/7/10 15:00,sse.000852,7161.6188,7238.3778,7105.7588,7150.4243,316909079,3.79011E+11,
126,2020/7/13 15:00,sse.000852,7179.972,7403.0857,7179.972,7403.0857,315544264,3.8144E+11,
127,2020/7/14 15:00,sse.000852,7412.2716,7447.5088,7201.4899,7344.9876,334328131,4.11064E+11,
128,2020/7/15 15:00,sse.000852,7355.5631,7368.0028,7096.5763,7131.4636,307301021,3.66699E+11,
129,2020/7/16 15:00,sse.000852,7130.0423,7165.7654,6748.5027,6758.1403,280755485,3.24155E+11,
130,2020/7/17 15:00,sse.000852,6759.1037,6885.8535,6690.4535,6772.5322,208176424,2.40558E+11,
131,2020/7/20 15:00,sse.000852,6851.3171,7003.6672,6789.3131,7003.6672,219450622,2.52686E+11,
132,2020/7/21 15:00,sse.000852,7026.9758,7067.3198,6977.4713,7058.7908,217536562,2.52381E+11,
133,2020/7/22 15:00,sse.000852,7050.4004,7181.1932,7020.5485,7125.5686,228498916,2.72397E+11,
134,2020/7/23 15:00,sse.000852,7068.4007,7130.4534,6921.1864,7119.6711,244783429,2.88564E+11,
135,2020/7/24 15:00,sse.000852,7098.5138,7133.696,6766.5103,6784.6347,265481767,3.11932E+11,
136,2020/7/27 15:00,sse.000852,6807.9826,6839.8272,6717.3248,6786.529,191464459,2.20049E+11,
137,2020/7/28 15:00,sse.000852,6835.5635,6886.4438,6796.824,6857.9427,184867890,2.12546E+11,
138,2020/7/29 15:00,sse.000852,6843.8359,7060.5347,6816.3111,7060.5347,204312743,2.38009E+11,
139,2020/7/30 15:00,sse.000852,7082.7197,7107.4828,7029.0189,7048.9813,234198735,2.68239E+11,
140,2020/7/31 15:00,sse.000852,7030.305,7143.5936,6997.6316,7141.592,232331248,2.70042E+11,
141,2020/8/3 15:00,sse.000852,7204.1729,7373.3585,7193.0692,7373.3412,273951455,3.2321E+11,
142,2020/8/4 15:00,sse.000852,7398.9853,7406.2579,7296.1197,7326.1893,276232099,3.31413E+11,
143,2020/8/5 15:00,sse.000852,7340.5533,7442.3876,7284.6746,7427.1891,246411105,3.01602E+11,
144,2020/8/6 15:00,sse.000852,7425.5472,7457.1592,7309.361,7432.7659,254526747,3.15215E+11,
145,2020/8/7 15:00,sse.000852,7407.6837,7417.0937,7209.9442,7339.8113,243946170,3.04012E+11,
146,2020/8/10 15:00,sse.000852,7319.5425,7414.0968,7288.7486,7358.862,225892914,2.8439E+11,
147,2020/8/11 15:00,sse.000852,7358.7272,7377.8224,7203.7887,7213.4452,229927964,2.79826E+11,
148,2020/8/12 15:00,sse.000852,7176.8874,7196.2814,6932.2954,7092.355,210726322,2.50761E+11,
149,2020/8/13 15:00,sse.000852,7112.3361,7158.9503,7076.7763,7113.9297,191269926,2.1066E+11,
150,2020/8/14 15:00,sse.000852,7103.071,7183.9582,7058.5401,7183.9582,175757774,1.96519E+11,
151,2020/8/17 15:00,sse.000852,7206.3793,7339.6933,7194.1236,7339.6933,207192411,2.43907E+11,
152,2020/8/18 15:00,sse.000852,7348.4193,7422.1372,7339.891,7410.2411,215555413,2.60025E+11,
153,2020/8/19 15:00,sse.000852,7397.883,7397.883,7248.8883,7256.1312,216784392,2.53768E+11,
154,2020/8/20 15:00,sse.000852,7196.3546,7257.0084,7126.0365,7151.261,183396773,2.06435E+11,
155,2020/8/21 15:00,sse.000852,7182.3031,7244.164,7137.0533,7194.274,173774553,1.98408E+11,
156,2020/8/24 15:00,sse.000852,7212.5307,7267.0917,7119.9389,7253.6399,167551942,1.98458E+11,
157,2020/8/25 15:00,sse.000852,7258.01,7283.2826,7188.1713,7213.6824,195115712,2.2471E+11,
158,2020/8/26 15:00,sse.000852,7209.5106,7211.296,7010.0809,7037.9776,199859576,2.28342E+11,
159,2020/8/27 15:00,sse.000852,7041.5208,7125.8771,6998.0284,7113.8036,171559195,1.95256E+11,
160,2020/8/28 15:00,sse.000852,7102.2724,7208.4148,7083.134,7204.7816,174713277,2.05452E+11,
161,2020/8/31 15:00,sse.000852,7238.6587,7308.5956,7221.5538,7224.0458,184766841,2.26598E+11,
162,2020/9/1 15:00,sse.000852,7216.6458,7258.8872,7169.4024,7258.8872,164072651,1.93143E+11,
163,2020/9/2 15:00,sse.000852,7270.9483,7301.273,7197.2124,7272.6243,199255967,2.22938E+11,
164,2020/9/3 15:00,sse.000852,7263.604,7265.8998,7165.7704,7189.8606,189863756,2.13757E+11,
165,2020/9/4 15:00,sse.000852,7064.2811,7189.1266,7045.5507,7182.1053,170637849,1.95515E+11,
166,2020/9/7 15:00,sse.000852,7189.9693,7240.0463,7027.921,7057.1942,211259977,2.40337E+11,
167,2020/9/8 15:00,sse.000852,7070.6797,7108.6453,6981.5732,7103.0863,210910537,2.22398E+11,
168,2020/9/9 15:00,sse.000852,7023.2953,7034.4884,6871.7719,6877.602,258714909,2.63183E+11,
169,2020/9/10 15:00,sse.000852,6921.4583,6938.0763,6615.5627,6633.8901,215057643,2.09889E+11,
170,2020/9/11 15:00,sse.000852,6592.8995,6746.1746,6591.3068,6742.0594,151139928,1.53052E+11,
171,2020/9/14 15:00,sse.000852,6781.6956,6871.0504,6762.2405,6848.3586,171065211,1.81353E+11,
172,2020/9/15 15:00,sse.000852,6861.0258,6883.0227,6818.2235,6881.5858,154497971,1.69021E+11,
173,2020/9/16 15:00,sse.000852,6871.0719,6871.0719,6777.4322,6812.9115,136829449,1.4727E+11,
174,2020/9/17 15:00,sse.000852,6800.3531,6876.0147,6746.2184,6825.1524,138963661,1.54603E+11,
175,2020/9/18 15:00,sse.000852,6822.9722,6933.6583,6811.9049,6929.7672,151994574,1.68902E+11,
176,2020/9/21 15:00,sse.000852,6951.7521,6975.1327,6912.0356,6927.1898,147689314,1.67831E+11,
177,2020/9/22 15:00,sse.000852,6862.3387,6912.0977,6793.6814,6815.777,135534517,1.49669E+11,
178,2020/9/23 15:00,sse.000852,6839.4716,6881.4811,6805.1339,6862.9655,118540658,1.40615E+11,
179,2020/9/24 15:00,sse.000852,6814.0089,6814.0089,6675.0584,6675.1518,131268051,1.44666E+11,
180,2020/9/25 15:00,sse.000852,6703.6216,6717.2421,6604.6745,6634.3886,103410915,1.2018E+11,
181,2020/9/28 15:00,sse.000852,6649.1819,6660.1822,6550.0017,6550.3689,96264154,1.11086E+11,
182,2020/9/29 15:00,sse.000852,6585.182,6651.7384,6562.8196,6621.0317,95051523,1.1472E+11,
183,2020/9/30 15:00,sse.000852,6641.3849,6665.8813,6584.8852,6617.1587,95018529,1.11391E+11,
184,2020/10/9 15:00,sse.000852,6737.5285,6828.9767,6727.3932,6822.3647,126973237,1.50456E+11,
185,2020/10/12 15:00,sse.000852,6881.6257,7036.2753,6875.6998,7036.2753,171267161,2.11055E+11,
186,2020/10/13 15:00,sse.000852,7023.4356,7059.2429,6989.6715,7053.8711,145584911,1.82426E+11,
187,2020/10/14 15:00,sse.000852,7036.8703,7036.8703,6975.1872,6988.6091,138335733,1.77625E+11,
188,2020/10/15 15:00,sse.000852,6991.736,6992.2948,6924.1861,6926.8462,129563641,1.60594E+11,
189,2020/10/16 15:00,sse.000852,6924.811,6942.6276,6846.1654,6906.3883,116392184,1.43601E+11,
190,2020/10/19 15:00,sse.000852,6943.7994,6947.9495,6842.9995,6858.3558,120084585,1.48409E+11,
191,2020/10/20 15:00,sse.000852,6846.3616,6923.3842,6804.8397,6923.3842,113726512,1.36914E+11,
192,2020/10/21 15:00,sse.000852,6926.5326,6926.6907,6793.4929,6815.0928,115787266,1.43322E+11,
193,2020/10/22 15:00,sse.000852,6788.0033,6800.0448,6714.1475,6771.8073,107660596,1.3013E+11,
194,2020/10/23 15:00,sse.000852,6774.7669,6811.3297,6627.696,6641.3292,110708760,1.37054E+11,
195,2020/10/26 15:00,sse.000852,6620.188,6674.5748,6545.7876,6648.521,98661452,1.1929E+11,
196,2020/10/27 15:00,sse.000852,6630.7188,6689.032,6620.0932,6682.5376,100707026,1.22905E+11,
197,2020/10/28 15:00,sse.000852,6680.44,6700.4702,6589.7685,6685.429,115349880,1.39877E+11,
198,2020/10/29 15:00,sse.000852,6592.8921,6698.7237,6573.6981,6674.7417,116175399,1.42806E+11,
199,2020/10/30 15:00,sse.000852,6685.5932,6694.5237,6502.1206,6511.1579,136545161,1.65147E+11,
200,2020/11/2 15:00,sse.000852,6517.422,6537.3224,6461.7068,6513.7878,123187315,1.50019E+11,
201,2020/11/3 15:00,sse.000852,6538.2827,6647.575,6518.6641,6647.575,125339563,1.53124E+11,
202,2020/11/4 15:00,sse.000852,6652.5817,6658.5839,6585.8004,6632.6822,113033552,1.38684E+11,
203,2020/11/5 15:00,sse.000852,6685.2035,6756.8966,6665.8133,6754.9495,136534629,1.64788E+11,
204,2020/11/6 15:00,sse.000852,6771.1832,6771.1832,6645.5701,6688.6623,138608165,1.68934E+11,
205,2020/11/9 15:00,sse.000852,6723.4287,6873.4353,6723.4287,6851.9834,167674029,2.08255E+11,
206,2020/11/10 15:00,sse.000852,6854.7004,6854.7726,6747.7426,6779.4907,146370421,1.83639E+11,
207,2020/11/11 15:00,sse.000852,6761.3488,6771.5344,6659.2833,6663.7308,130925314,1.61158E+11,
208,2020/11/12 15:00,sse.000852,6680.1967,6702.302,6647.7682,6676.4219,112641881,1.37048E+11,
209,2020/11/13 15:00,sse.000852,6663.2215,6700.2045,6621.4997,6686.3913,109345005,1.38024E+11,
210,2020/11/16 15:00,sse.000852,6703.1816,6747.8105,6668.4225,6747.8105,135652613,1.59852E+11,
211,2020/11/17 15:00,sse.000852,6743.8687,6743.8687,6637.5177,6681.7234,143321097,1.67287E+11,
212,2020/11/18 15:00,sse.000852,6673.5954,6723.6079,6653.6469,6682.1248,134446332,1.51152E+11,
213,2020/11/19 15:00,sse.000852,6664.8314,6725.4904,6625.0898,6718.4582,134931805,1.54147E+11,
214,2020/11/20 15:00,sse.000852,6713.6481,6770.056,6701.4901,6766.0605,133167459,1.5252E+11,
215,2020/11/23 15:00,sse.000852,6776.2432,6833.623,6738.6465,6807.7175,166030510,1.83406E+11,
216,2020/11/24 15:00,sse.000852,6798.8315,6827.4733,6785.2502,6807.9974,143456517,1.67896E+11,
217,2020/11/25 15:00,sse.000852,6816.2311,6817.7558,6691.8739,6691.8739,151667249,1.70842E+11,
218,2020/11/26 15:00,sse.000852,6678.1362,6693.8716,6597.7657,6643.1846,124948306,1.42739E+11,
219,2020/11/27 15:00,sse.000852,6639.5986,6644.3497,6578.724,6641.7734,119054618,1.33606E+11,
220,2020/11/30 15:00,sse.000852,6642.1547,6674.2601,6591.6899,6622.3592,130805342,1.49582E+11,
221,2020/12/1 15:00,sse.000852,6608.6201,6717.2545,6600.7253,6713.2303,134546042,1.47695E+11,
222,2020/12/2 15:00,sse.000852,6712.8889,6741.5445,6699.7544,6735.712,149384457,1.61756E+11,
223,2020/12/3 15:00,sse.000852,6726.2601,6736.4236,6679.5155,6711.8429,137204247,1.47926E+11,
224,2020/12/4 15:00,sse.000852,6700.6877,6755.5753,6688.6316,6746.6295,119005147,1.35066E+11,
225,2020/12/7 15:00,sse.000852,6760.104,6770.8447,6731.6837,6733.002,130050966,1.4714E+11,
226,2020/12/8 15:00,sse.000852,6735.2288,6753.7004,6720.603,6734.372,119558853,1.38809E+11,
227,2020/12/9 15:00,sse.000852,6734.1215,6736.1725,6602.5166,6602.5166,140747529,1.58767E+11,
228,2020/12/10 15:00,sse.000852,6576.0634,6647.4456,6552.1086,6605.1915,120849979,1.37779E+11,
229,2020/12/11 15:00,sse.000852,6610.5547,6617.4424,6441.2857,6498.2391,144586345,1.60582E+11,
230,2020/12/14 15:00,sse.000852,6493.649,6578.4103,6459.9151,6576.8161,116492766,1.40696E+11,
231,2020/12/15 15:00,sse.000852,6565.4974,6603.3999,6548.7887,6596.503,107134787,1.40804E+11,
232,2020/12/16 15:00,sse.000852,6597.3116,6598.9303,6538.9721,6543.3624,118561620,1.44189E+11,
233,2020/12/17 15:00,sse.000852,6530.6555,6599.1079,6460.6262,6597.8596,135780084,1.63045E+11,
234,2020/12/18 15:00,sse.000852,6604.0254,6625.9656,6564.1811,6573.4036,133704174,1.64304E+11,
235,2020/12/21 15:00,sse.000852,6576.713,6692.3771,6571.5868,6691.5884,143601290,1.8339E+11,
236,2020/12/22 15:00,sse.000852,6668.2129,6684.704,6545.8378,6549.9694,161411454,2.01278E+11,
237,2020/12/23 15:00,sse.000852,6552.2749,6615.2009,6551.0703,6601.2429,163014563,2.06345E+11,
238,2020/12/24 15:00,sse.000852,6591.7892,6596.5875,6484.4088,6496.3259,160886586,1.91348E+11,
239,2020/12/25 15:00,sse.000852,6466.3504,6570.2995,6454.2777,6561.2749,154563507,1.79695E+11,
240,2020/12/28 15:00,sse.000852,6561.7675,6566.6549,6484.4443,6519.4714,174273839,1.99662E+11,
241,2020/12/29 15:00,sse.000852,6514.9092,6548.7108,6473.4,6477.2617,165003139,1.90483E+11,
242,2020/12/30 15:00,sse.000852,6469.8912,6549.3847,6465.3909,6526.8785,150299134,1.75274E+11,
243,2020/12/31 15:00,sse.000852,6536.8609,6646.4981,6536.8609,6646.4735,156307191,1.87775E+11,
244,2021/1/4 15:00,sse.000852,6671.927,6809.4266,6662.7993,6798.7644,183204775,2.27626E+11,
245,2021/1/5 15:00,sse.000852,6785.5199,6827.4972,6726.4621,6807.4471,197247556,2.50732E+11,
246,2021/1/6 15:00,sse.000852,6803.687,6816.257,6686.132,6724.9502,179080173,2.34002E+11,
247,2021/1/7 15:00,sse.000852,6708.7154,6709.0716,6557.2731,6616.5524,193680051,2.38049E+11,
248,2021/1/8 15:00,sse.000852,6603.505,6638.8596,6514.1803,6585.3587,161815950,2.08804E+11,
249,2021/1/11 15:00,sse.000852,6579.6418,6584.2182,6437.0328,6475.9548,165858747,2.1286E+11,
250,2021/1/12 15:00,sse.000852,6453.0136,6566.1447,6433.222,6564.7354,140365271,1.87562E+11,
251,2021/1/13 15:00,sse.000852,6567.6031,6567.6031,6471.776,6513.6399,162127981,2.13668E+11,
