,time,code,open,high,low,close,volume,amount,open_interest
613,2022/7/15,sse.600050,3.231907796,3.241357819,3.194107705,3.194107705,810841,276187132,
614,2022/7/18,sse.600050,3.194107705,3.222457773,3.194107705,3.222457773,622262,211644532,
615,2022/7/19,sse.600050,3.222457773,3.250807841,3.21300775,3.241357819,646645,221272299,
616,2022/7/20,sse.600050,3.241357819,3.260257864,3.231907796,3.250807841,431249,148209786,
617,2022/7/21,sse.600050,3.250807841,3.260257864,3.231907796,3.231907796,414530,142241596,
618,2022/7/22,sse.600050,3.241357819,3.250807841,3.231907796,3.241357819,461060,158178659,
619,2022/7/25,sse.600050,3.250807841,3.250807841,3.231907796,3.241357819,350896,120303231,
620,2022/7/26,sse.600050,3.241357819,3.250807841,3.222457773,3.250807841,452223,155093230,
621,2022/7/27,sse.600050,3.250807841,3.250807841,3.231907796,3.231907796,385601,132316809,
622,2022/7/28,sse.600050,3.241357819,3.250807841,3.231907796,3.241357819,481424,165275506,
623,2022/7/29,sse.600050,3.250807841,3.260257864,3.231907796,3.250807841,721488,247893278,
624,2022/8/1,sse.600050,3.241357819,3.250807841,3.222457773,3.222457773,610395,208672104,
625,2022/8/2,sse.600050,3.222457773,3.231907796,3.118507522,3.156307613,1249077,417191660,
626,2022/8/3,sse.600050,3.137407568,3.165757636,3.118507522,3.127957545,786949,261722008,
627,2022/8/4,sse.600050,3.137407568,3.165757636,3.127957545,3.165757636,612855,204171881,
628,2022/8/5,sse.600050,3.165757636,3.21300775,3.156307613,3.203557727,598795,201716641,
629,2022/8/8,sse.600050,3.203557727,3.250807841,3.194107705,3.250807841,694427,237570271,
630,2022/8/9,sse.600050,3.269707887,3.354758092,3.260257864,3.335858047,2415987,849194361,
631,2022/8/10,sse.600050,3.335858047,3.411458229,3.326408024,3.373658138,1665364,593273965,
632,2022/8/11,sse.600050,3.38310816,3.411458229,3.373658138,3.392558183,1079750,387666674,
633,2022/8/12,sse.600050,3.402008206,3.402008206,3.354758092,3.392558183,876090,313804073,
634,2022/8/15,sse.600050,3.38310816,3.392558183,3.345308069,3.354758092,821784,292302641,
635,2022/8/16,sse.600050,3.364208115,3.373658138,3.326408024,3.345308069,616728,218245666,
636,2022/8/17,sse.600050,3.345308069,3.373658138,3.307507978,3.364208115,798296,282397555,
637,2022/8/18,sse.600050,3.354758092,3.354758092,3.316958001,3.326408024,692264,244432950,
638,2022/8/19,sse.600050,3.326408024,3.411458229,3.316958001,3.38310816,1227368,439370930,
639,2022/8/22,sse.600050,3.373658138,3.439808297,3.373658138,3.38310816,971939,349978204,
640,2022/8/23,sse.600050,3.38310816,3.38310816,3.345308069,3.354758092,634165,225654948,
641,2022/8/24,sse.600050,3.345308069,3.373658138,3.307507978,3.307507978,664585,234633611,
642,2022/8/25,sse.600050,3.316958001,3.345308069,3.307507978,3.335858047,548795,193036735,
643,2022/8/26,sse.600050,3.345308069,3.354758092,3.326408024,3.335858047,469813,166013751,
644,2022/8/29,sse.600050,3.307507978,3.335858047,3.298057955,3.326408024,476549,167240518,
645,2022/8/30,sse.600050,3.316958001,3.38310816,3.307507978,3.38310816,792413,282177657,
646,2022/8/31,sse.600050,3.373658138,3.38310816,3.335858047,3.354758092,776453,275536869,
647,2022/9/1,sse.600050,3.345308069,3.38310816,3.335858047,3.345308069,689787,245390520,
648,2022/9/2,sse.600050,3.345308069,3.354758092,3.326408024,3.335858047,553175,195303740,
649,2022/9/5,sse.600050,3.335858047,3.364208115,3.316958001,3.364208115,558569,197706667,
